### var1 :  probe_sc_eta 
### var2 :  probe_Ele_pt 
  -2.500	  -2.000	 +10.000	 +20.000	0.245	0.002	0.296	0.003	0.245	0.246	0.300	0.298
  -2.000	  -1.566	 +10.000	 +20.000	0.289	0.002	0.348	0.003	0.284	0.270	0.347	0.349
  -1.566	  -1.444	 +10.000	 +20.000	0.220	0.004	0.227	0.006	0.222	0.229	0.211	0.227
  -1.444	  -0.800	 +10.000	 +20.000	0.388	0.003	0.391	0.003	0.383	0.382	0.396	0.391
  -0.800	  +0.000	 +10.000	 +20.000	0.363	0.003	0.382	0.003	0.359	0.360	0.387	0.380
  +0.000	  +0.800	 +10.000	 +20.000	0.367	0.003	0.383	0.003	0.365	0.365	0.395	0.383
  +0.800	  +1.444	 +10.000	 +20.000	0.385	0.003	0.391	0.003	0.383	0.383	0.391	0.392
  +1.444	  +1.566	 +10.000	 +20.000	0.215	0.004	0.213	0.006	0.214	0.220	0.215	0.213
  +1.566	  +2.000	 +10.000	 +20.000	0.284	0.002	0.345	0.003	0.286	0.295	0.345	0.346
  +2.000	  +2.500	 +10.000	 +20.000	0.268	0.002	0.328	0.003	0.266	0.269	0.336	0.328
  -2.500	  -2.000	 +20.000	 +35.000	0.488	0.001	0.555	0.001	0.485	0.486	0.556	0.557
  -2.000	  -1.566	 +20.000	 +35.000	0.551	0.001	0.593	0.001	0.545	0.555	0.596	0.595
  -1.566	  -1.444	 +20.000	 +35.000	0.399	0.002	0.397	0.002	0.396	0.486	0.401	0.400
  -1.444	  -0.800	 +20.000	 +35.000	0.592	0.001	0.606	0.001	0.586	0.600	0.609	0.608
  -0.800	  +0.000	 +20.000	 +35.000	0.588	0.001	0.618	0.001	0.581	0.592	0.619	0.616
  +0.000	  +0.800	 +20.000	 +35.000	0.601	0.001	0.612	0.001	0.593	0.604	0.614	0.610
  +0.800	  +1.444	 +20.000	 +35.000	0.589	0.001	0.605	0.001	0.582	0.598	0.607	0.606
  +1.444	  +1.566	 +20.000	 +35.000	0.386	0.002	0.397	0.002	0.380	0.466	0.396	0.402
  +1.566	  +2.000	 +20.000	 +35.000	0.541	0.001	0.594	0.001	0.540	0.553	0.591	0.596
  +2.000	  +2.500	 +20.000	 +35.000	0.497	0.001	0.580	0.001	0.492	0.495	0.578	0.582
  -2.500	  -2.000	 +35.000	 +50.000	0.634	0.001	0.691	0.001	0.632	0.634	0.691	0.692
  -2.000	  -1.566	 +35.000	 +50.000	0.702	0.001	0.728	0.001	0.701	0.700	0.727	0.729
  -1.566	  -1.444	 +35.000	 +50.000	0.588	0.001	0.593	0.002	0.587	0.602	0.592	0.595
  -1.444	  -0.800	 +35.000	 +50.000	0.730	0.001	0.750	0.001	0.729	0.731	0.750	0.751
  -0.800	  +0.000	 +35.000	 +50.000	0.717	0.001	0.752	0.001	0.716	0.715	0.752	0.752
  +0.000	  +0.800	 +35.000	 +50.000	0.728	0.001	0.742	0.001	0.726	0.733	0.741	0.742
  +0.800	  +1.444	 +35.000	 +50.000	0.730	0.001	0.747	0.001	0.728	0.726	0.747	0.747
